,review,projects,tenure,satisfaction,avg_hrs_month
4207,Top 5%,Top 20%,Bottom 10%,Bottom 20%,Bottom 20%
4208,Top 10%,Bottom 40%,Bottom 10%,Bottom 40%,Bottom 20%
4209,Top 20%,Bottom 40%,Bottom 40%,Bottom 20%,Bottom 50%
4210,Top 5%,Bottom 30%,Bottom 20%,Bottom 20%,Bottom 10%
4211,Top 10%,Bottom 40%,Bottom 20%,Bottom 40%,Bottom 20%
4212,Top 5%,Bottom 5%,Bottom 20%,Bottom 5%,Bottom 10%
4213,Top 20%,Bottom 5%,Bottom 40%,Bottom 30%,Bottom 40%
4214,Top 20%,Top 20%,Bottom 20%,Bottom 40%,Bottom 20%
4215,Top 10%,Bottom 40%,Bottom 40%,Bottom 20%,Bottom 30%
4216,Top 20%,Bottom 40%,Bottom 30%,Bottom 30%,Bottom 30%
4217,Top 20%,Top 10%,Bottom 40%,Bottom 10%,Bottom 40%
4218,Top 30%,Bottom 40%,Top 40%,Bottom 40%,Top 40%
4219,Top 5%,Bottom 40%,Bottom 20%,Bottom 10%,Bottom 10%
4220,Top 40%,Bottom 40%,Top 20%,Bottom 10%,Top 30%
4221,Top 30%,Top 20%,Bottom 40%,Bottom 30%,Bottom 40%
4222,Top 30%,Bottom 40%,Bottom 20%,Top 40%,Bottom 10%
4223,Bottom 40%,Bottom 40%,Top 5%,Bottom 5%,Top 5%
4224,Top 10%,Bottom 40%,Bottom 20%,Bottom 40%,Bottom 20%
4225,Top 5%,Top 20%,Bottom 5%,Bottom 40%,Bottom 5%
4226,Top 20%,Top 20%,Bottom 20%,Bottom 40%,Bottom 20%
4227,Top 30%,Top 20%,Top 40%,Bottom 10%,Top 40%
4228,Top 10%,Bottom 40%,Top 40%,Bottom 5%,Bottom 50%
4229,Top 20%,Bottom 40%,Bottom 40%,Bottom 50%,Bottom 30%
4230,Top 20%,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 30%
4231,Top 20%,Top 20%,Top 40%,Bottom 20%,Top 40%
4232,Top 5%,Bottom 40%,Bottom 20%,Bottom 10%,Bottom 20%
4233,Bottom 50%,Bottom 40%,Top 40%,Bottom 40%,Top 40%
4234,Top 5%,Top 20%,Bottom 5%,Top 50%,Bottom 5%
4235,Top 20%,Top 20%,Bottom 40%,Bottom 20%,Bottom 30%
4236,Top 10%,Bottom 30%,Bottom 20%,Top 40%,Bottom 10%
4237,Top 10%,Bottom 40%,Bottom 20%,Bottom 10%,Bottom 20%
4238,Top 5%,Bottom 40%,Bottom 5%,Top 30%,Bottom 5%
4239,Top 5%,Bottom 40%,Top 40%,Bottom 10%,Top 40%
4240,Top 20%,Top 20%,Bottom 40%,Bottom 10%,Bottom 30%
4241,Top 10%,Top 20%,Bottom 40%,Bottom 10%,Bottom 50%
4242,Top 5%,Bottom 40%,Bottom 20%,Top 50%,Bottom 10%
4243,Top 20%,Top 20%,Bottom 40%,Bottom 20%,Bottom 40%
4244,Top 5%,Bottom 40%,Bottom 5%,Bottom 40%,Bottom 5%
4245,Top 10%,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 40%
4246,Top 5%,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 40%
4247,Top 10%,Bottom 40%,Bottom 40%,Bottom 30%,Bottom 30%
4248,Top 5%,Top 20%,Bottom 20%,Bottom 30%,Bottom 10%
4249,Top 5%,Top 20%,Bottom 5%,Bottom 40%,Bottom 5%
4250,Top 10%,Bottom 40%,Bottom 20%,Bottom 20%,Bottom 10%
4251,Top 20%,Bottom 40%,Top 40%,Bottom 20%,Top 50%
4252,Top 5%,Bottom 40%,Bottom 5%,Bottom 30%,Bottom 5%
4253,Bottom 50%,Bottom 40%,Top 40%,Bottom 50%,Top 40%
4254,Top 5%,Bottom 40%,Bottom 40%,Bottom 20%,Bottom 30%
4255,Top 10%,Top 20%,Bottom 20%,Bottom 30%,Bottom 20%
4256,Top 20%,Bottom 40%,Top 40%,Bottom 20%,Top 40%
4257,Top 5%,Bottom 40%,Bottom 10%,Bottom 10%,Bottom 10%
4258,Top 5%,Bottom 40%,Bottom 40%,Bottom 5%,Bottom 30%
4259,Top 5%,Bottom 40%,Bottom 5%,Top 40%,Bottom 5%
4260,Top 40%,Top 20%,Bottom 40%,Top 40%,Bottom 30%
4261,Top 20%,Bottom 40%,Bottom 20%,Bottom 50%,Bottom 10%
4262,Top 10%,Top 20%,Bottom 40%,Bottom 5%,Bottom 30%
4263,Top 20%,Bottom 40%,Bottom 40%,Bottom 20%,Bottom 40%
4264,Bottom 50%,Bottom 40%,Top 40%,Bottom 30%,Top 40%
4265,Top 40%,Bottom 40%,Bottom 40%,Bottom 40%,Bottom 40%
4266,Top 20%,Bottom 5%,Bottom 20%,Bottom 20%,Bottom 10%
4267,Top 10%,Top 20%,Bottom 5%,Top 40%,Bottom 5%
4268,Top 10%,Bottom 40%,Bottom 10%,Bottom 20%,Bottom 20%
4269,Bottom 30%,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 40%
4270,Top 20%,Bottom 40%,Top 40%,Bottom 10%,Top 50%
4271,Top 20%,Bottom 40%,Top 40%,Bottom 40%,Top 50%
4272,Top 40%,Top 20%,Top 40%,Bottom 50%,Top 30%
4273,Bottom 40%,Bottom 40%,Top 40%,Bottom 20%,Top 30%
4274,Top 5%,Bottom 40%,Bottom 10%,Bottom 10%,Bottom 10%
4275,Top 30%,Bottom 40%,Top 40%,Bottom 10%,Top 40%
4276,Bottom 40%,Bottom 40%,Bottom 30%,Top 20%,Bottom 30%
4277,Top 10%,Top 20%,Bottom 20%,Bottom 50%,Bottom 10%
4278,Top 20%,Bottom 40%,Bottom 20%,Top 30%,Bottom 10%
4279,Top 5%,Bottom 40%,Bottom 20%,Bottom 30%,Bottom 10%
4280,Top 10%,Top 20%,Bottom 20%,Bottom 10%,Bottom 20%
4281,Top 10%,Bottom 40%,Bottom 10%,Top 40%,Bottom 20%
4282,Top 30%,Bottom 40%,Bottom 20%,Top 50%,Bottom 10%
4283,Top 30%,Bottom 40%,Bottom 40%,Bottom 30%,Bottom 40%
4284,Top 10%,Bottom 40%,Bottom 5%,Bottom 50%,Bottom 5%
4285,Top 5%,Bottom 40%,Bottom 5%,Bottom 30%,Bottom 5%
4286,Top 20%,Bottom 40%,Top 40%,Bottom 10%,Top 40%
4287,Top 5%,Top 20%,Bottom 40%,Bottom 20%,Bottom 30%
4288,Top 30%,Bottom 40%,Top 20%,Bottom 10%,Top 20%
4289,Top 30%,Top 5%,Bottom 40%,Bottom 30%,Bottom 40%
4290,Top 20%,Bottom 40%,Bottom 40%,Bottom 30%,Bottom 30%
4291,Top 10%,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 30%
4292,Top 20%,Bottom 40%,Top 40%,Bottom 20%,Top 50%
4293,Top 5%,Bottom 40%,Bottom 20%,Bottom 10%,Bottom 10%
4294,Top 5%,Bottom 40%,Bottom 5%,Bottom 40%,Bottom 5%
4295,Top 40%,Top 20%,Top 20%,Bottom 20%,Top 10%
4296,Top 20%,Bottom 30%,Bottom 10%,Bottom 40%,Bottom 10%
4297,Top 10%,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 30%
4298,Bottom 40%,Bottom 5%,Top 40%,Bottom 30%,Bottom 50%
4299,Top 30%,Bottom 40%,Bottom 20%,Bottom 30%,Bottom 20%
4300,Top 40%,Bottom 40%,Bottom 20%,Top 40%,Bottom 20%
4301,Top 10%,Top 20%,Bottom 20%,Bottom 50%,Bottom 10%
4302,Top 30%,Top 5%,Bottom 40%,Bottom 10%,Bottom 40%
4303,Top 20%,Bottom 40%,Bottom 40%,Bottom 20%,Bottom 40%
4304,Top 10%,Bottom 40%,Top 5%,Bottom 5%,Top 5%
4305,Top 20%,Bottom 40%,Bottom 20%,Bottom 30%,Bottom 10%
4306,Bottom 50%,Bottom 40%,Bottom 20%,Bottom 40%,Bottom 20%
4307,Top 20%,Bottom 40%,Bottom 40%,Bottom 20%,Bottom 30%
4308,Top 10%,Bottom 40%,Bottom 20%,Bottom 40%,Bottom 10%
4309,Top 10%,Top 20%,Bottom 40%,Bottom 10%,Bottom 30%
4310,Top 5%,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 30%
4311,Top 10%,Top 20%,Bottom 40%,Bottom 10%,Bottom 50%
4312,Top 40%,Top 20%,Bottom 40%,Bottom 40%,Bottom 40%
4313,Top 50%,Bottom 40%,Top 20%,Bottom 10%,Top 20%
4314,Top 5%,Bottom 40%,Bottom 20%,Bottom 20%,Bottom 10%
4315,Top 10%,Bottom 40%,Bottom 5%,Top 50%,Bottom 10%
4316,Top 30%,Bottom 40%,Top 40%,Bottom 40%,Top 40%
4317,Top 5%,Top 20%,Bottom 5%,Bottom 20%,Bottom 5%
4318,Top 5%,Bottom 40%,Bottom 5%,Bottom 10%,Bottom 5%
4319,Top 10%,Bottom 40%,Bottom 40%,Bottom 20%,Bottom 40%
4320,Top 5%,Bottom 40%,Top 40%,Bottom 5%,Top 50%
4321,Top 10%,Bottom 40%,Bottom 20%,Bottom 40%,Bottom 10%
4322,Top 5%,Bottom 5%,Bottom 10%,Bottom 30%,Bottom 20%
4323,Top 10%,Top 20%,Top 40%,Bottom 10%,Bottom 50%
4324,Top 20%,Bottom 40%,Bottom 40%,Bottom 20%,Bottom 50%
4325,Top 5%,Top 20%,Bottom 40%,Bottom 10%,Bottom 30%
4326,Top 5%,Bottom 40%,Bottom 10%,Bottom 10%,Bottom 5%
4327,Top 40%,Top 20%,Top 40%,Bottom 30%,Top 40%
4328,Top 5%,Bottom 40%,Bottom 30%,Bottom 30%,Bottom 30%
4329,Top 5%,Bottom 40%,Bottom 20%,Bottom 40%,Bottom 10%
4330,Top 50%,Top 20%,Top 20%,Bottom 10%,Top 30%
4331,Top 5%,Bottom 30%,Bottom 40%,Bottom 5%,Bottom 50%
4332,Bottom 30%,Bottom 40%,Top 40%,Bottom 20%,Top 40%
4333,Top 30%,Bottom 40%,Bottom 40%,Bottom 20%,Bottom 40%
4334,Top 40%,Bottom 40%,Top 40%,Bottom 10%,Top 40%
4335,Top 5%,Bottom 40%,Bottom 5%,Bottom 10%,Bottom 10%
4336,Top 5%,Top 20%,Bottom 5%,Top 40%,Bottom 5%
4337,Top 40%,Bottom 5%,Bottom 40%,Top 50%,Bottom 40%
4338,Top 10%,Bottom 40%,Top 40%,Bottom 10%,Top 40%
4339,Top 5%,Bottom 40%,Bottom 30%,Bottom 10%,Bottom 40%
4340,Top 5%,Bottom 40%,Bottom 10%,Bottom 20%,Bottom 5%
4341,Top 20%,Top 20%,Bottom 40%,Bottom 20%,Bottom 40%
4342,Top 5%,Bottom 40%,Bottom 20%,Bottom 10%,Bottom 10%
4343,Top 10%,Bottom 40%,Top 40%,Bottom 10%,Top 50%
4344,Top 30%,Bottom 5%,Bottom 40%,Bottom 40%,Bottom 50%
4345,Top 10%,Bottom 40%,Bottom 20%,Bottom 50%,Bottom 20%
4346,Top 10%,Top 20%,Bottom 20%,Bottom 10%,Bottom 30%
4347,Top 10%,Bottom 5%,Bottom 40%,Bottom 10%,Bottom 40%
4348,Top 10%,Bottom 30%,Bottom 20%,Bottom 20%,Bottom 20%
4349,Bottom 50%,Bottom 40%,Bottom 5%,Top 30%,Bottom 5%
4350,Top 30%,Bottom 40%,Bottom 5%,Top 30%,Bottom 5%
4351,Top 5%,Top 20%,Bottom 40%,Bottom 5%,Bottom 50%
4352,Top 10%,Bottom 40%,Bottom 5%,Top 40%,Bottom 5%
4353,Bottom 50%,Bottom 40%,Top 40%,Bottom 20%,Top 40%
4354,Top 30%,Bottom 40%,Bottom 40%,Top 40%,Bottom 50%
4355,Top 5%,Bottom 40%,Bottom 5%,Bottom 50%,Bottom 5%
4356,Top 10%,Top 20%,Top 40%,Bottom 20%,Top 50%
4357,Top 10%,Bottom 30%,Bottom 40%,Bottom 50%,Bottom 50%
4358,Top 20%,Bottom 40%,Bottom 40%,Bottom 40%,Bottom 30%
4359,Top 10%,Top 10%,Bottom 20%,Top 50%,Bottom 20%
4360,Top 10%,Top 20%,Bottom 40%,Bottom 30%,Bottom 30%
4361,Top 10%,Top 20%,Bottom 40%,Bottom 10%,Bottom 40%
4362,Bottom 40%,Bottom 40%,Bottom 40%,Top 40%,Bottom 40%
4363,Top 10%,Bottom 40%,Bottom 20%,Bottom 20%,Bottom 20%
4364,Top 20%,Bottom 40%,Top 20%,Bottom 10%,Top 20%
4365,Top 5%,Bottom 40%,Bottom 5%,Bottom 40%,Bottom 5%
4366,Top 30%,Bottom 40%,Top 40%,Bottom 30%,Top 50%
4367,Top 10%,Bottom 40%,Bottom 10%,Top 40%,Bottom 20%
4368,Top 5%,Top 20%,Bottom 20%,Bottom 10%,Bottom 20%
4369,Top 5%,Bottom 40%,Bottom 20%,Bottom 30%,Bottom 10%
4370,Top 30%,Bottom 40%,Bottom 10%,Top 50%,Bottom 10%
4371,Top 10%,Bottom 40%,Bottom 40%,Bottom 50%,Bottom 30%
4372,Top 5%,Bottom 40%,Bottom 20%,Bottom 20%,Bottom 20%
4373,Top 10%,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 40%
4374,Top 10%,Bottom 40%,Bottom 5%,Top 30%,Bottom 5%
4375,Top 20%,Bottom 40%,Bottom 40%,Bottom 40%,Bottom 40%
4376,Top 10%,Top 20%,Bottom 40%,Bottom 10%,Bottom 50%
4377,Top 20%,Bottom 40%,Bottom 40%,Top 40%,Bottom 30%
4378,Top 20%,Bottom 40%,Bottom 20%,Top 30%,Bottom 10%
4379,Top 10%,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 50%
4380,Bottom 40%,Bottom 40%,Top 40%,Top 50%,Top 50%
4381,Bottom 20%,Bottom 40%,Bottom 40%,Bottom 40%,Bottom 40%
4382,Top 20%,Bottom 40%,Top 40%,Bottom 30%,Top 50%
4383,Top 10%,Top 20%,Top 40%,Bottom 5%,Top 30%
4384,Top 5%,Bottom 40%,Bottom 40%,Bottom 20%,Bottom 30%
4385,Top 30%,Top 20%,Bottom 10%,Bottom 20%,Bottom 20%
4386,Top 10%,Bottom 40%,Bottom 20%,Bottom 30%,Bottom 20%
4387,Top 20%,Bottom 40%,Top 40%,Bottom 20%,Bottom 50%
4388,Bottom 40%,Bottom 40%,Top 40%,Bottom 30%,Top 40%
4389,Top 20%,Top 20%,Bottom 40%,Bottom 30%,Bottom 30%
4390,Top 10%,Top 20%,Bottom 20%,Bottom 30%,Bottom 20%
4391,Top 30%,Bottom 40%,Bottom 40%,Bottom 40%,Bottom 40%
4392,Top 5%,Bottom 5%,Bottom 5%,Bottom 50%,Bottom 5%
4393,Top 10%,Bottom 40%,Bottom 5%,Top 30%,Bottom 5%
4394,Top 40%,Bottom 5%,Top 40%,Bottom 20%,Top 40%
4395,Top 40%,Bottom 40%,Bottom 20%,Bottom 50%,Bottom 10%
4396,Top 20%,Bottom 40%,Bottom 40%,Bottom 40%,Bottom 40%
4397,Top 10%,Bottom 40%,Bottom 10%,Bottom 30%,Bottom 10%
4398,Top 5%,Bottom 40%,Bottom 20%,Bottom 10%,Bottom 10%
4399,Top 10%,Top 20%,Bottom 20%,Bottom 10%,Bottom 20%
4400,Top 20%,Bottom 40%,Top 40%,Bottom 40%,Top 30%
4401,Top 20%,Top 20%,Bottom 40%,Bottom 40%,Bottom 40%
4402,Top 20%,Bottom 40%,Bottom 40%,Bottom 30%,Bottom 30%
4403,Top 50%,Bottom 40%,Top 20%,Bottom 20%,Top 20%
4404,Top 5%,Bottom 40%,Bottom 20%,Bottom 30%,Bottom 10%
4405,Top 10%,Bottom 40%,Bottom 10%,Bottom 20%,Bottom 10%
4406,Top 5%,Bottom 40%,Bottom 40%,Bottom 20%,Bottom 40%
4407,Top 20%,Top 20%,Bottom 40%,Bottom 20%,Bottom 40%
4408,Top 5%,Top 20%,Bottom 20%,Bottom 10%,Bottom 20%
4409,Top 5%,Bottom 40%,Bottom 10%,Top 40%,Bottom 10%
4410,Bottom 40%,Bottom 40%,Top 20%,Bottom 30%,Top 10%
4411,Top 20%,Bottom 40%,Top 40%,Bottom 10%,Top 40%
4412,Top 20%,Top 20%,Bottom 20%,Bottom 20%,Bottom 10%
4413,Top 50%,Bottom 40%,Top 40%,Top 40%,Top 50%
4414,Top 5%,Bottom 40%,Bottom 40%,Bottom 5%,Bottom 30%
4415,Top 30%,Bottom 5%,Top 40%,Bottom 10%,Top 40%
4416,Bottom 50%,Bottom 40%,Top 40%,Bottom 20%,Top 50%
4417,Top 30%,Bottom 40%,Bottom 40%,Bottom 20%,Bottom 40%
4418,Top 5%,Bottom 40%,Bottom 5%,Bottom 30%,Bottom 5%
4419,Top 5%,Bottom 40%,Bottom 5%,Bottom 20%,Bottom 10%
4420,Top 10%,Bottom 40%,Bottom 40%,Bottom 20%,Bottom 40%
4421,Top 40%,Top 20%,Bottom 30%,Bottom 40%,Bottom 40%
4422,Top 30%,Bottom 10%,Top 40%,Bottom 10%,Top 40%
4423,Top 10%,Bottom 40%,Bottom 20%,Bottom 30%,Bottom 10%
4424,Bottom 40%,Bottom 40%,Top 20%,Bottom 10%,Top 20%
4425,Top 5%,Bottom 40%,Bottom 20%,Bottom 30%,Bottom 10%
4426,Top 40%,Bottom 5%,Top 40%,Bottom 30%,Top 30%
4427,Top 30%,Bottom 40%,Bottom 40%,Bottom 20%,Bottom 40%
4428,Top 10%,Bottom 40%,Bottom 40%,Bottom 40%,Bottom 40%
4429,Top 10%,Bottom 30%,Bottom 20%,Bottom 30%,Bottom 10%
4430,Top 30%,Bottom 40%,Bottom 20%,Bottom 40%,Bottom 20%
4431,Top 5%,Top 20%,Bottom 20%,Bottom 10%,Bottom 20%
4432,Top 5%,Bottom 40%,Bottom 5%,Bottom 40%,Bottom 5%
4433,Top 10%,Bottom 40%,Bottom 5%,Bottom 50%,Bottom 5%
4434,Top 5%,Bottom 40%,Bottom 20%,Bottom 10%,Bottom 10%
4435,Top 30%,Top 20%,Bottom 30%,Bottom 20%,Bottom 40%
4436,Top 20%,Bottom 40%,Bottom 40%,Bottom 40%,Bottom 30%
4437,Top 5%,Top 20%,Bottom 5%,Bottom 30%,Bottom 5%
4438,Top 5%,Top 20%,Bottom 40%,Bottom 20%,Bottom 50%
4439,Top 5%,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 30%
4440,Bottom 10%,Bottom 40%,Top 20%,Bottom 30%,Top 10%
4441,Top 40%,Bottom 40%,Bottom 40%,Top 40%,Bottom 40%
4442,Top 10%,Bottom 40%,Bottom 10%,Bottom 30%,Bottom 20%
4443,Top 20%,Top 20%,Bottom 40%,Bottom 50%,Bottom 30%
4444,Top 20%,Bottom 40%,Bottom 40%,Bottom 30%,Top 50%
4445,Top 30%,Top 20%,Top 40%,Bottom 30%,Top 40%
4446,Top 20%,Top 10%,Bottom 40%,Bottom 30%,Bottom 40%
4447,Top 5%,Bottom 40%,Bottom 5%,Top 40%,Bottom 5%
4448,Top 20%,Bottom 40%,Bottom 20%,Top 30%,Bottom 10%
4449,Top 10%,Bottom 40%,Bottom 40%,Bottom 5%,Bottom 30%
4450,Top 20%,Top 20%,Bottom 5%,Bottom 10%,Bottom 10%
4451,Top 40%,Bottom 40%,Top 20%,Bottom 10%,Top 20%
4452,Top 5%,Top 20%,Bottom 40%,Bottom 10%,Bottom 40%
4453,Top 10%,Bottom 40%,Bottom 40%,Bottom 30%,Bottom 30%
4454,Top 20%,Top 20%,Bottom 30%,Bottom 10%,Bottom 30%
4455,Top 10%,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 30%
4456,Top 30%,Bottom 40%,Bottom 20%,Bottom 50%,Bottom 20%
4457,Top 5%,Bottom 40%,Top 40%,Bottom 10%,Top 50%
4458,Top 5%,Top 20%,Bottom 40%,Bottom 5%,Bottom 40%
4459,Top 20%,Top 20%,Bottom 20%,Bottom 10%,Bottom 20%
4460,Top 20%,Bottom 40%,Bottom 40%,Bottom 50%,Bottom 30%
4461,Top 30%,Top 20%,Top 40%,Bottom 10%,Top 30%
4462,Top 10%,Bottom 40%,Bottom 10%,Top 50%,Bottom 10%
4463,Top 30%,Bottom 40%,Bottom 30%,Bottom 10%,Bottom 50%
4464,Top 30%,Top 20%,Bottom 40%,Top 40%,Bottom 30%
4465,Top 10%,Bottom 5%,Bottom 20%,Bottom 50%,Bottom 20%
4466,Top 10%,Bottom 40%,Bottom 5%,Bottom 30%,Bottom 5%
4467,Top 20%,Top 20%,Bottom 40%,Bottom 30%,Bottom 30%
4468,Top 20%,Top 20%,Bottom 40%,Top 50%,Bottom 30%
4469,Top 5%,Bottom 40%,Bottom 20%,Bottom 20%,Bottom 20%
4470,Bottom 50%,Top 10%,Bottom 10%,Top 30%,Bottom 20%
4471,Top 5%,Top 20%,Bottom 40%,Bottom 20%,Bottom 30%
4472,Top 30%,Bottom 40%,Top 40%,Bottom 20%,Bottom 50%
4473,Top 10%,Top 5%,Top 40%,Bottom 10%,Top 40%
4474,Top 30%,Bottom 40%,Top 40%,Bottom 20%,Top 50%
4475,Top 5%,Top 20%,Bottom 30%,Bottom 40%,Bottom 30%
4476,Top 5%,Bottom 40%,Bottom 20%,Bottom 10%,Bottom 20%
4477,Top 5%,Top 20%,Bottom 10%,Bottom 5%,Bottom 10%
4478,Top 10%,Bottom 40%,Bottom 5%,Top 20%,Bottom 5%
4479,Top 10%,Top 20%,Bottom 10%,Bottom 20%,Bottom 20%
4480,Bottom 40%,Top 20%,Top 40%,Bottom 50%,Top 40%
4481,Top 5%,Bottom 40%,Bottom 5%,Top 50%,Bottom 5%
4482,Top 30%,Top 20%,Bottom 5%,Bottom 30%,Bottom 5%
4483,Top 10%,Bottom 40%,Bottom 20%,Bottom 5%,Bottom 30%
4484,Top 20%,Bottom 40%,Top 40%,Bottom 10%,Top 50%
4485,Top 10%,Bottom 40%,Bottom 40%,Bottom 40%,Bottom 30%
4486,Top 5%,Bottom 5%,Bottom 5%,Top 50%,Bottom 5%
4487,Top 5%,Bottom 40%,Bottom 5%,Bottom 10%,Bottom 5%
4488,Top 20%,Top 20%,Bottom 40%,Bottom 30%,Bottom 30%
4489,Top 20%,Bottom 40%,Bottom 40%,Bottom 20%,Bottom 40%
4490,Top 5%,Top 20%,Top 40%,Bottom 10%,Top 50%
4491,Top 10%,Bottom 5%,Bottom 40%,Bottom 20%,Bottom 30%
4492,Top 20%,Bottom 40%,Bottom 40%,Bottom 20%,Bottom 40%
4493,Top 10%,Bottom 40%,Bottom 20%,Bottom 30%,Bottom 10%
4494,Top 20%,Bottom 40%,Bottom 40%,Bottom 30%,Bottom 40%
4495,Top 5%,Bottom 40%,Bottom 5%,Bottom 40%,Bottom 5%
4496,Top 5%,Bottom 30%,Bottom 20%,Bottom 50%,Bottom 10%
4497,Top 30%,Top 20%,Top 40%,Bottom 40%,Top 50%
4498,Top 5%,Bottom 5%,Bottom 20%,Bottom 10%,Bottom 20%
4499,Top 30%,Top 10%,Top 40%,Bottom 10%,Top 40%
4500,Top 30%,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 40%
4501,Top 20%,Bottom 40%,Bottom 40%,Bottom 20%,Bottom 40%
4502,Bottom 40%,Bottom 40%,Bottom 40%,Bottom 40%,Bottom 50%
4503,Top 10%,Top 20%,Bottom 10%,Bottom 40%,Bottom 10%
4504,Top 5%,Bottom 40%,Bottom 5%,Bottom 20%,Bottom 5%
4505,Top 5%,Bottom 40%,Bottom 5%,Bottom 30%,Bottom 5%
4506,Top 5%,Top 20%,Bottom 20%,Bottom 40%,Bottom 20%
4507,Top 30%,Top 20%,Bottom 20%,Top 30%,Bottom 20%
4508,Top 30%,Bottom 40%,Top 40%,Bottom 20%,Top 40%
4509,Top 10%,Bottom 40%,Bottom 10%,Bottom 50%,Bottom 10%
4510,Top 5%,Bottom 40%,Bottom 5%,Bottom 5%,Bottom 10%
4511,Top 5%,Bottom 40%,Bottom 5%,Bottom 10%,Bottom 5%
4512,Top 10%,Top 20%,Bottom 5%,Bottom 40%,Bottom 10%
4513,Top 40%,Top 10%,Top 40%,Bottom 20%,Top 50%
4514,Top 20%,Bottom 40%,Bottom 5%,Top 50%,Bottom 5%
4515,Top 40%,Bottom 40%,Top 20%,Bottom 30%,Top 20%
4516,Top 10%,Bottom 40%,Bottom 20%,Bottom 40%,Bottom 10%
4517,Bottom 30%,Bottom 40%,Top 40%,Bottom 30%,Top 50%
4518,Top 10%,Bottom 40%,Bottom 20%,Bottom 20%,Bottom 30%
4519,Top 10%,Top 20%,Bottom 40%,Bottom 20%,Bottom 40%
4520,Top 10%,Bottom 40%,Bottom 40%,Bottom 20%,Bottom 40%
4521,Bottom 30%,Bottom 40%,Top 40%,Bottom 50%,Top 40%
4522,Top 5%,Bottom 40%,Top 40%,Bottom 5%,Top 50%
4523,Top 50%,Bottom 40%,Bottom 10%,Top 40%,Bottom 20%
4524,Top 5%,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 40%
4525,Top 30%,Bottom 40%,Bottom 20%,Top 40%,Bottom 20%
4526,Top 20%,Bottom 5%,Bottom 20%,Bottom 50%,Bottom 20%
4527,Top 10%,Bottom 40%,Bottom 5%,Top 30%,Bottom 5%
4528,Top 40%,Top 20%,Bottom 40%,Bottom 30%,Bottom 20%
4529,Top 10%,Top 20%,Bottom 40%,Bottom 20%,Bottom 40%
4530,Top 10%,Bottom 40%,Bottom 40%,Bottom 20%,Bottom 40%
4531,Top 5%,Bottom 40%,Bottom 10%,Bottom 20%,Bottom 10%
4532,Top 10%,Bottom 40%,Bottom 5%,Top 40%,Bottom 10%
4533,Top 10%,Top 20%,Bottom 40%,Bottom 30%,Bottom 30%
4534,Top 10%,Bottom 40%,Bottom 40%,Bottom 20%,Bottom 20%
4535,Top 10%,Top 20%,Bottom 20%,Bottom 30%,Bottom 10%
4536,Top 20%,Bottom 40%,Bottom 20%,Top 50%,Bottom 10%
4537,Top 50%,Bottom 30%,Top 40%,Bottom 50%,Top 40%
4538,Top 40%,Top 20%,Bottom 40%,Top 20%,Bottom 30%
4539,Top 30%,Bottom 40%,Bottom 40%,Bottom 30%,Bottom 40%
4540,Top 10%,Top 20%,Bottom 20%,Bottom 30%,Bottom 10%
4541,Top 5%,Bottom 40%,Bottom 20%,Bottom 30%,Bottom 10%
4542,Top 10%,Top 20%,Bottom 40%,Bottom 10%,Top 50%
4543,Top 10%,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 40%
4544,Top 30%,Bottom 40%,Top 40%,Bottom 20%,Top 50%
4545,Top 10%,Bottom 40%,Bottom 5%,Top 40%,Bottom 5%
4546,Top 10%,Top 10%,Bottom 20%,Top 50%,Bottom 20%
4547,Top 10%,Bottom 40%,Bottom 5%,Top 50%,Bottom 5%
4548,Top 10%,Bottom 5%,Bottom 10%,Bottom 20%,Bottom 20%
4549,Bottom 20%,Top 20%,Top 20%,Bottom 40%,Top 20%
4550,Top 30%,Bottom 40%,Top 20%,Bottom 10%,Top 10%
4551,Top 10%,Top 20%,Bottom 5%,Bottom 40%,Bottom 5%
4552,Top 10%,Bottom 40%,Bottom 10%,Top 50%,Bottom 10%
4553,Top 5%,Top 20%,Bottom 20%,Bottom 10%,Bottom 10%
4554,Top 10%,Top 20%,Top 40%,Bottom 10%,Bottom 50%
4555,Top 5%,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 30%
4556,Top 10%,Bottom 40%,Top 40%,Bottom 5%,Top 30%
4557,Top 5%,Top 20%,Bottom 5%,Bottom 30%,Bottom 5%
4558,Bottom 40%,Top 20%,Top 40%,Bottom 40%,Top 40%
4559,Top 20%,Bottom 40%,Bottom 40%,Bottom 30%,Bottom 50%
4560,Top 40%,Top 20%,Top 40%,Bottom 30%,Top 40%
