,emp_ID,department,promoted,review,projects,salary,tenure,satisfaction,bonus,avg_hrs_month,left
4727,4727,Engineering,Not Promoted,0.7760684397477646,4,Medium,5,0.5108269779536471,No Bonus,178.74372767303657,Churned
4728,4728,Engineering,Not Promoted,0.6015490569240232,3,Medium,7,0.4919384651873598,No Bonus,184.8352210946844,Churned
4729,4729,Finance,Not Promoted,0.8522967749401833,3,Medium,4,0.4171033445530102,No Bonus,177.37960265856648,Churned
4730,4730,Engineering,Not Promoted,0.8362473997918556,3,Medium,4,0.4048390449259899,No Bonus,177.08368279581546,Churned
4731,4731,Retail,Not Promoted,0.7397074702164625,3,Medium,6,0.266211720202225,No Bonus,184.2797356542456,Churned
4732,4732,Sales,Not Promoted,0.7229604499422433,3,Medium,6,0.4445489632908526,No Bonus,184.44960325433257,Churned
4733,4733,Marketing,Not Promoted,0.6805942608407688,3,Medium,6,0.3002388570546462,Bonus,182.76229010567684,Churned
4734,4734,Marketing,Not Promoted,0.8002949963423579,3,Medium,6,0.4587535488101136,No Bonus,183.24403536955376,Churned
4735,4735,Support,Not Promoted,0.7204119956333939,4,High,6,0.3299730762358898,No Bonus,182.95953746446187,Churned
4736,4736,Retail,Not Promoted,0.7128182410195749,3,Medium,6,0.3583798847941514,No Bonus,184.41645042934053,Churned
4737,4737,Operations,Not Promoted,0.6310780892261032,4,High,6,0.5851638985996442,No Bonus,183.83024404927392,Churned
4738,4738,Support,Not Promoted,0.7927217624601297,4,High,3,0.6953761380334021,No Bonus,174.6689888845321,Churned
4739,4739,Logistics,Not Promoted,0.6909643390656076,3,Medium,6,0.6069286423724018,No Bonus,181.72262112307394,Churned
4740,4740,Sales,Not Promoted,0.6706079452195124,4,Medium,6,0.6376990689673689,No Bonus,182.5405693410476,Churned
4741,4741,Sales,Not Promoted,0.8147654306403329,3,Medium,4,0.4673866081225508,No Bonus,175.9472615362698,Churned
4742,4742,Retail,Not Promoted,0.7606705532045557,3,Medium,5,0.3479364799070902,No Bonus,178.9549602795066,Churned
4743,4743,Engineering,Not Promoted,0.7541936849796852,3,High,5,0.3226518695062921,No Bonus,180.92340678129287,Churned
4744,4744,Operations,Not Promoted,0.7132083246225087,2,Medium,6,0.4756634350891616,No Bonus,181.6897752898473,Churned
4745,4745,Finance,Not Promoted,0.7368528059804421,4,Medium,5,0.2582847445426149,No Bonus,181.40693983687768,Stayed
4746,4746,Operations,Not Promoted,0.7755843332666097,4,Medium,7,0.1694918451579677,Bonus,186.18574194604545,Churned
4747,4747,Operations,Not Promoted,0.7060941317840491,4,Medium,5,0.5232151587902637,Bonus,180.76667073155403,Churned
4748,4748,Sales,Promoted,0.7356373713413953,3,Medium,7,0.3454262563455712,Bonus,185.34857406979958,Churned
4749,4749,Retail,Not Promoted,0.7706927364008211,3,Medium,7,0.3543846775086378,No Bonus,185.42899793186072,Churned
4750,4750,Engineering,Not Promoted,0.7807688856065111,3,Low,4,0.3472121679531615,No Bonus,178.49880332715813,Churned
4751,4751,Retail,Not Promoted,0.7271410585987736,2,Medium,7,0.3954365252097094,No Bonus,185.75982873757,Churned
4752,4752,Retail,Not Promoted,0.7414829113894539,3,Medium,5,0.3788476437361772,No Bonus,179.60819235896943,Churned
4753,4753,Support,Not Promoted,0.6142301362426295,3,Medium,7,0.4693209135996753,No Bonus,185.483387514502,Churned
4754,4754,Retail,Not Promoted,0.7052954543175268,3,Medium,5,0.4410159786157615,No Bonus,180.7819004625705,Churned
4755,4755,Retail,Not Promoted,0.8171199609149078,3,Medium,5,0.3825654601711652,No Bonus,179.45309631066257,Churned
4756,4756,Sales,Not Promoted,0.6758214164408898,2,High,5,0.4921843963965572,No Bonus,180.27307663530118,Churned
4757,4757,Engineering,Not Promoted,0.7481317778603208,3,High,6,0.39148476542520894,Bonus,182.23963604255056,Churned
4758,4758,Operations,Not Promoted,0.8051580955508456,3,Medium,4,0.3854522892270396,No Bonus,177.62546602683378,Churned
4759,4759,Engineering,Not Promoted,0.8459663495637393,4,Medium,5,0.3763341263184303,No Bonus,179.58762239764732,Churned
4760,4760,Operations,Not Promoted,0.7306786553308275,3,High,7,0.2677459531109974,Bonus,187.0082767735528,Churned
4761,4761,Retail,Not Promoted,0.7039095344925733,4,High,6,0.44991069154872,No Bonus,182.3606425910069,Churned
4762,4762,Retail,Not Promoted,0.6844731464002891,3,Medium,7,0.4776546938309653,No Bonus,184.75497997805726,Churned
4763,4763,Retail,Not Promoted,0.8547442957342068,3,Medium,5,0.189332869502262,No Bonus,180.8296973039711,Churned
4764,4764,Engineering,Not Promoted,0.6844945057734204,3,Medium,6,0.4854857527493332,No Bonus,182.1871679624566,Churned
4765,4765,Marketing,Not Promoted,0.8213216489090345,4,Medium,6,0.248178409631699,Bonus,181.8521403740226,Churned
4766,4766,Operations,Not Promoted,0.7523829663853531,4,Low,5,0.3187857593802387,No Bonus,180.4276884890077,Churned
4767,4767,Sales,Not Promoted,0.7121216196086619,3,Medium,7,0.3760162130260489,No Bonus,185.80058247523968,Churned
4768,4768,Marketing,Promoted,0.7095018708242843,3,Low,6,0.3577123677421204,No Bonus,183.98762049600532,Churned
4769,4769,Marketing,Not Promoted,0.8090224598029379,3,Medium,6,0.5123383459087629,No Bonus,182.0269852273326,Churned
4770,4770,Finance,Not Promoted,0.6638273095690485,3,Medium,6,0.5020015405641645,No Bonus,183.0507081650637,Churned
4771,4771,Retail,Not Promoted,0.8197777647979203,3,Medium,8,0.4956006151148464,Bonus,188.66863373677558,Stayed
4772,4772,Support,Not Promoted,0.6288266315294105,4,Low,8,0.4127454346330391,Bonus,189.87727681042546,Stayed
4773,4773,Retail,Not Promoted,0.6046027726307079,4,Medium,7,0.3396215571999228,No Bonus,186.10985233147332,Stayed
4774,4774,Marketing,Not Promoted,0.6995385383114463,3,Medium,6,0.4186767140916074,Bonus,183.67489083420142,Stayed
4775,4775,Engineering,Not Promoted,0.7215946045042934,3,Medium,7,0.3206228145362961,Bonus,185.4728055202753,Stayed
4776,4776,Support,Not Promoted,0.649965331778244,3,Medium,8,0.4449029398944395,No Bonus,187.57117597618281,Stayed
4777,4777,Marketing,Not Promoted,0.6713941267721717,4,Medium,7,0.2300790559394123,No Bonus,184.84819535148011,Stayed
4778,4778,IT,Not Promoted,0.6892809680756681,5,Low,7,0.3352846892618589,Bonus,186.4403466578317,Stayed
4779,4779,Marketing,Not Promoted,0.6830629887456086,2,High,7,0.3466627866954421,No Bonus,184.88582712230732,Stayed
4780,4780,Retail,Not Promoted,0.7115199463580364,3,High,9,0.4902869963963218,No Bonus,191.36466942796318,Stayed
4781,4781,Sales,Not Promoted,0.6329003785348215,3,Low,8,0.4363835286571295,Bonus,187.9313935394244,Stayed
4782,4782,Support,Not Promoted,0.5477982087792829,4,High,6,0.3492082364068022,Bonus,183.56899038821624,Stayed
4783,4783,Retail,Not Promoted,0.7259831225517386,2,Medium,6,0.30649876429651896,Bonus,183.89931200482,Stayed
4784,4784,Logistics,Not Promoted,0.7008337050842196,4,Medium,7,0.5313237177014393,No Bonus,187.02812699944943,Stayed
4785,4785,Engineering,Not Promoted,0.4937945944306412,3,Low,7,0.4541137137481391,No Bonus,185.9575677802001,Stayed
4786,4786,Marketing,Not Promoted,0.5682718318228137,4,Medium,9,0.3883288058729423,Bonus,191.02866863665835,Stayed
4787,4787,Sales,Not Promoted,0.6450812358174132,3,Low,9,0.4263855777331758,No Bonus,191.8966549684929,Stayed
4788,4788,Sales,Not Promoted,0.5759243757585126,4,High,8,0.4363746367730049,No Bonus,190.01444670916234,Stayed
4789,4789,Marketing,Not Promoted,0.6293131937551675,3,Low,6,0.2893747939357488,No Bonus,183.3544044159396,Stayed
4790,4790,Sales,Not Promoted,0.5996668288018752,4,High,9,0.4879807034551554,No Bonus,192.3447816051756,Stayed
4791,4791,Operations,Not Promoted,0.7717923227716335,3,Medium,8,0.4179629693738024,No Bonus,188.75589805124903,Stayed
4792,4792,Sales,Not Promoted,0.612641930397564,3,Low,7,0.3782937242885397,Bonus,184.57055477444504,Stayed
4793,4793,Sales,Promoted,0.6127253575943243,4,Medium,10,0.6248943029486792,No Bonus,194.6241966181261,Stayed
4794,4794,Retail,Not Promoted,0.634253840022474,3,Medium,8,0.3837605749444266,No Bonus,187.98022137946305,Stayed
4795,4795,Retail,Not Promoted,0.675977176737537,4,Medium,9,0.6021790073329085,No Bonus,191.66104149742958,Stayed
4796,4796,Support,Not Promoted,0.6539553742148779,4,Medium,6,0.2607075713664152,No Bonus,183.39480231663842,Stayed
4797,4797,Admin,Not Promoted,0.786899004010316,3,High,9,0.5128621187166302,No Bonus,191.64108430282727,Stayed
4798,4798,Retail,Not Promoted,0.6085152086833474,3,Low,9,0.6104073681119978,Bonus,192.53125879871303,Stayed
4799,4799,Marketing,Promoted,0.671579237000456,3,Low,7,0.4032123570419313,No Bonus,185.12690007851268,Stayed
4800,4800,Sales,Not Promoted,0.6254170933970191,3,High,5,0.1873766497426553,No Bonus,180.6933226426979,Stayed
4801,4801,Sales,Not Promoted,0.6254659352893216,3,Medium,4,0.1593171695761618,No Bonus,177.18546999296933,Stayed
4802,4802,Retail,Not Promoted,0.7763832890848431,3,Medium,8,0.4404843961621708,No Bonus,189.5112370006364,Stayed
4803,4803,Retail,Not Promoted,0.6833538927222644,4,Medium,4,0.2123976240151402,No Bonus,176.9402594388039,Stayed
4804,4804,Sales,Not Promoted,0.5976304269434483,3,Medium,8,0.4368492171018696,No Bonus,189.2234286772941,Stayed
4805,4805,Sales,Not Promoted,0.5703189919048847,3,High,6,0.3180202599296532,Bonus,184.43730002052777,Stayed
4806,4806,Sales,Not Promoted,0.6303916819862843,3,Medium,6,0.3568398853389379,No Bonus,184.35844997376103,Stayed
4807,4807,Marketing,Not Promoted,0.7362611578867968,3,High,9,0.5527951293293178,No Bonus,193.00202092157463,Stayed
4808,4808,Operations,Not Promoted,0.6360084562960817,4,Medium,9,0.4824590774421926,No Bonus,193.30270099089282,Stayed
4809,4809,IT,Not Promoted,0.7546532830595254,3,Medium,8,0.3438289249897371,No Bonus,187.54596290892584,Stayed
4810,4810,Retail,Not Promoted,0.5813180796276644,3,Medium,6,0.1235480582404553,No Bonus,183.40161905155145,Stayed
4811,4811,Operations,Not Promoted,0.6488211306036862,4,Medium,6,0.2946212752678526,Bonus,183.30764676511242,Stayed
4812,4812,Logistics,Not Promoted,0.7401469573288111,3,High,6,0.2886611634484038,Bonus,184.44292663727632,Stayed
4813,4813,Retail,Not Promoted,0.6303382990911838,3,Low,9,0.4827689284359175,Bonus,193.11417593134564,Stayed
4814,4814,Operations,Promoted,0.48494182422409204,3,Medium,9,0.5241780390926415,No Bonus,192.67154652302017,Stayed
4815,4815,Support,Not Promoted,0.5413497143065219,4,Medium,6,0.1833991029003479,No Bonus,183.24999666997803,Stayed
4816,4816,Sales,Not Promoted,0.6166990884697515,3,Medium,7,0.4091442873075701,No Bonus,184.6063074386087,Stayed
4817,4817,Sales,Not Promoted,0.6073719615752144,3,Medium,7,0.3993020744683003,No Bonus,186.08795576181663,Stayed
4818,4818,Retail,Not Promoted,0.5696009812872151,4,High,6,0.2825847491043389,No Bonus,182.3280466482597,Stayed
4819,4819,IT,Not Promoted,0.6568243044904829,5,High,7,0.4002544540429295,No Bonus,185.51728917278805,Stayed
4820,4820,IT,Not Promoted,0.5747440978302161,3,Medium,6,0.2824681211504332,No Bonus,183.4459950248789,Stayed
4821,4821,Sales,Not Promoted,0.6811372604576923,4,Low,6,0.3311028381488297,No Bonus,182.21591067487282,Stayed
4822,4822,Sales,Not Promoted,0.4673156913415948,3,Medium,8,0.3426166985000923,Bonus,189.4612972212812,Stayed
4823,4823,Admin,Not Promoted,0.5949121819685725,3,Low,8,0.4343245416409964,No Bonus,187.7581293821945,Stayed
4824,4824,Support,Not Promoted,0.5218801045361809,3,High,8,0.4979534968165761,No Bonus,188.66303703699342,Churned
4825,4825,Engineering,Not Promoted,0.6355293888480427,3,High,7,0.3682322088084339,No Bonus,187.24078531986459,Stayed
4826,4826,Support,Not Promoted,0.6462340261104744,4,Medium,9,0.3009238191389869,Bonus,191.23325030374042,Stayed
4827,4827,Marketing,Not Promoted,0.531525502948373,3,Medium,7,0.5034230683846174,No Bonus,187.32140438741038,Stayed
4828,4828,Retail,Not Promoted,0.5005663439750451,4,Medium,7,0.3687294224612807,No Bonus,187.04898091846923,Stayed
4829,4829,Sales,Not Promoted,0.6519048507181056,3,Medium,7,0.4477457126049446,No Bonus,187.07111860603862,Stayed
4830,4830,IT,Not Promoted,0.4648910084593826,4,Medium,8,0.4253324629695761,Bonus,188.21026952084225,Stayed
4831,4831,Marketing,Not Promoted,0.6677295865928529,3,Medium,8,0.462359887232636,Bonus,189.3487716933305,Stayed
4832,4832,Sales,Not Promoted,0.7749030752874171,4,Medium,9,0.4792350596271673,No Bonus,190.68424844277283,Stayed
4833,4833,Marketing,Not Promoted,0.7893160334771512,3,Medium,7,0.3318153753568695,No Bonus,185.7941242445437,Stayed
4834,4834,Retail,Not Promoted,0.7893622367329187,3,Medium,7,0.34990133905707205,Bonus,184.58159706557203,Stayed
4835,4835,Engineering,Not Promoted,0.7900943141972436,4,Medium,9,0.5643257674650203,No Bonus,190.6641435515197,Stayed
4836,4836,Engineering,Not Promoted,0.6552420841463027,4,Medium,8,0.4657916037250296,No Bonus,190.2145296038496,Stayed
4837,4837,Support,Not Promoted,0.6480011135487563,3,Medium,7,0.3546731669348244,No Bonus,186.2409096787761,Stayed
4838,4838,Operations,Not Promoted,0.6971405395644927,3,Medium,10,0.6794034454893932,No Bonus,195.86030198731305,Stayed
4839,4839,Sales,Not Promoted,0.4895127559620713,4,Low,7,0.2681663715334341,Bonus,186.2122614988461,Stayed
4840,4840,Sales,Not Promoted,0.6760943659768602,4,Low,6,0.3322154042665641,No Bonus,183.32628460587785,Stayed
4841,4841,Finance,Not Promoted,0.5866927797301873,3,Low,9,0.5513842385701666,No Bonus,192.3432082894044,Stayed
4842,4842,Finance,Not Promoted,0.7412969884915208,4,Medium,6,0.1653259505149739,No Bonus,184.0806803619511,Stayed
4843,4843,Engineering,Not Promoted,0.6591874350901845,3,Medium,6,0.2893641364590533,No Bonus,183.4178431840112,Stayed
4844,4844,Retail,Not Promoted,0.558452473566734,4,Medium,9,0.5072621536378298,No Bonus,191.39608292654842,Stayed
4845,4845,Marketing,Not Promoted,0.7419184843568276,3,Medium,9,0.3645591721708718,Bonus,190.89221696302903,Stayed
4846,4846,Operations,Not Promoted,0.539889809122353,3,Medium,7,0.350621991413074,No Bonus,187.0342494258669,Stayed
4847,4847,Support,Not Promoted,0.652284686543286,4,High,7,0.4229864755112174,No Bonus,186.00460042511642,Stayed
4848,4848,Logistics,Not Promoted,0.6269474045337828,3,Medium,9,0.537404414707633,No Bonus,191.7811304228676,Stayed
4849,4849,Sales,Not Promoted,0.6839052423330587,3,Low,8,0.4534306319326996,No Bonus,189.2539738098092,Stayed
4850,4850,Logistics,Promoted,0.6003880703771483,4,Medium,6,0.3004737412486814,No Bonus,184.1124179390825,Stayed
4851,4851,Finance,Not Promoted,0.5688078584337799,4,Medium,7,0.2996837778251644,No Bonus,187.26542593400384,Stayed
4852,4852,Operations,Not Promoted,0.6638987106597751,3,Medium,7,0.3861296509400239,Bonus,186.66147906729282,Stayed
4853,4853,Marketing,Not Promoted,0.6235187365495622,4,Low,6,0.2000474454743861,No Bonus,181.9568282702246,Stayed
4854,4854,Sales,Not Promoted,0.6906039234715009,3,Medium,6,0.3250045910624011,No Bonus,183.1876374740173,Stayed
4855,4855,Engineering,Not Promoted,0.7323525195217985,3,Medium,7,0.3120518372844327,No Bonus,186.1865934704744,Stayed
4856,4856,Operations,Promoted,0.6000721048972684,3,High,8,0.4519139280767683,No Bonus,188.81341940745762,Stayed
4857,4857,Support,Not Promoted,0.5989785537092771,3,Medium,8,0.4903742872158999,No Bonus,190.1533174322913,Stayed
4858,4858,Operations,Not Promoted,0.8963930581929187,3,Medium,8,0.4921011348775915,Bonus,188.1694241111432,Stayed
4859,4859,Operations,Not Promoted,0.5969730967069982,3,High,9,0.4791718905952052,No Bonus,191.04603210401882,Stayed
4860,4860,Logistics,Not Promoted,0.6311377410773459,3,Medium,6,0.19472611317402602,Bonus,183.60935781703117,Stayed
4861,4861,Engineering,Not Promoted,0.629707449559932,2,Medium,8,0.3989299945343836,No Bonus,189.73861922739783,Stayed
4862,4862,Engineering,Not Promoted,0.6046706475661011,3,Medium,10,0.5856040480893421,No Bonus,194.0947471787717,Stayed
4863,4863,Support,Not Promoted,0.6045432994162135,3,Medium,9,0.4366798219289252,Bonus,191.3238055796086,Stayed
4864,4864,Admin,Not Promoted,0.4035527931255722,3,Medium,7,0.3275045904693426,Bonus,186.9190834676189,Stayed
4865,4865,Support,Not Promoted,0.6067863991949214,3,Medium,8,0.3984443454352435,Bonus,188.49123565718565,Stayed
4866,4866,Operations,Not Promoted,0.6050332937458092,3,High,10,0.5478822813018279,No Bonus,193.74365773949543,Stayed
4867,4867,Retail,Not Promoted,0.653644866521809,3,Medium,9,0.5503742431681725,No Bonus,193.0685450840306,Stayed
4868,4868,Engineering,Not Promoted,0.6922591056682552,3,Medium,6,0.1968685363669114,No Bonus,182.61123947519988,Stayed
4869,4869,Engineering,Not Promoted,0.6235058668985968,3,Medium,9,0.3799587517760264,No Bonus,190.64443341091683,Stayed
4870,4870,Sales,Promoted,0.6264611809799198,3,High,9,0.476877655246505,No Bonus,191.1771859557621,Stayed
4871,4871,Retail,Not Promoted,0.6422491896648026,4,Medium,7,0.3347356364092325,No Bonus,186.25865574515515,Stayed
4872,4872,Logistics,Promoted,0.7363896494308348,3,Medium,9,0.4857592172562809,Bonus,190.63037343230457,Stayed
4873,4873,Engineering,Not Promoted,0.7108950325501295,3,High,8,0.3643674170676704,No Bonus,187.99387136563203,Stayed
4874,4874,Sales,Not Promoted,0.7600780456392846,3,Medium,8,0.4191694045975507,Bonus,188.02477826650508,Stayed
4875,4875,Engineering,Not Promoted,0.6917439194736247,4,Medium,6,0.113202896186265,No Bonus,184.23260775626758,Stayed
4876,4876,Engineering,Not Promoted,0.4708019820717064,3,Medium,6,0.2948286770915025,No Bonus,184.2328082549172,Stayed
4877,4877,IT,Not Promoted,0.6945621726369807,4,Low,9,0.4005879561874159,No Bonus,190.6678044244178,Stayed
4878,4878,Marketing,Not Promoted,0.6196501915669146,3,Medium,9,0.4747644297135047,No Bonus,191.40671604115917,Stayed
4879,4879,Retail,Not Promoted,0.7550698099626653,4,Medium,7,0.2395807241711219,No Bonus,186.58981470102,Stayed
4880,4880,Engineering,Not Promoted,0.6893919427460232,2,Medium,9,0.5223125414524084,No Bonus,190.7795072068069,Stayed
4881,4881,Sales,Not Promoted,0.5236373166646928,4,High,6,0.3877749126501788,No Bonus,184.4974603147877,Stayed
4882,4882,Retail,Not Promoted,0.5845422699110179,3,Medium,8,0.4739599332467755,No Bonus,187.78727005145527,Stayed
4883,4883,Support,Not Promoted,0.5286064150667671,5,Medium,8,0.2956477296748437,No Bonus,188.08375001706162,Stayed
4884,4884,Sales,Not Promoted,0.7450555114135036,3,Medium,5,0.1519892623253404,No Bonus,180.2236815936081,Stayed
4885,4885,Sales,Not Promoted,0.6003617432623809,4,Low,7,0.4244302461355099,No Bonus,186.4025913245973,Stayed
4886,4886,Marketing,Promoted,0.5328424567078748,3,Low,7,0.4737719851201886,No Bonus,187.3116635755053,Stayed
4887,4887,Sales,Not Promoted,0.5602608111647891,3,Low,8,0.5280149495005204,Bonus,190.2324844709649,Stayed
4888,4888,Retail,Not Promoted,0.6722563121894768,4,Medium,8,0.3767333450330442,No Bonus,189.11894212193593,Stayed
4889,4889,Sales,Not Promoted,0.6518971791230367,3,Medium,8,0.4152150887164559,No Bonus,189.40784965927952,Stayed
4890,4890,Retail,Not Promoted,0.5971684589765187,4,Medium,5,0.0897118645387444,No Bonus,179.14412168990444,Stayed
