,review,projects,tenure,satisfaction,avg_hrs_month,emp_ID
5847,Top 10%,Top 20%,Bottom 40%,Bottom 10%,Bottom 50%,5847
5848,Top 50%,Bottom 40%,Top 20%,Bottom 40%,Top 10%,5848
5849,Top 20%,Bottom 40%,Bottom 5%,Bottom 10%,Bottom 10%,5849
5850,Bottom 50%,Top 20%,Top 20%,Top 50%,Top 20%,5850
5851,Top 30%,Bottom 40%,Top 20%,Bottom 40%,Top 10%,5851
5852,Top 30%,Bottom 40%,Top 5%,Top 40%,Top 5%,5852
5853,Bottom 10%,Bottom 40%,Top 50%,Bottom 20%,Top 40%,5853
5854,Bottom 40%,Top 20%,Top 10%,Bottom 20%,Top 10%,5854
5855,Bottom 40%,Bottom 40%,Top 20%,Bottom 30%,Top 30%,5855
5856,Top 10%,Top 20%,Bottom 40%,Bottom 10%,Bottom 20%,5856
5857,Bottom 20%,Bottom 40%,Top 40%,Bottom 5%,Top 50%,5857
5858,Bottom 20%,Top 20%,Top 40%,Bottom 10%,Top 40%,5858
5859,Top 10%,Top 10%,Top 20%,Bottom 30%,Top 10%,5859
5860,Top 40%,Top 20%,Top 20%,Top 30%,Top 20%,5860
5861,Top 10%,Top 20%,Top 20%,Bottom 20%,Top 30%,5861
5862,Bottom 40%,Top 20%,Top 10%,Top 50%,Top 10%,5862
5863,Bottom 10%,Bottom 40%,Bottom 40%,Bottom 5%,Bottom 50%,5863
5864,Top 20%,Top 20%,Top 5%,Top 40%,Top 5%,5864
5865,Bottom 10%,Bottom 40%,Top 20%,Top 30%,Top 10%,5865
5866,Top 20%,Top 20%,Top 40%,Bottom 20%,Top 40%,5866
5867,Top 20%,Top 20%,Top 5%,Top 20%,Top 5%,5867
5868,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 5%,Bottom 20%,5868
5869,Bottom 20%,Top 20%,Top 20%,Bottom 30%,Top 10%,5869
5870,Bottom 20%,Bottom 40%,Bottom 5%,Bottom 5%,Bottom 10%,5870
5871,Bottom 30%,Bottom 40%,Top 20%,Bottom 30%,Top 20%,5871
5872,Bottom 50%,Bottom 40%,Bottom 40%,Bottom 5%,Bottom 40%,5872
5873,Top 50%,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 50%,5873
5874,Bottom 40%,Bottom 40%,Top 20%,Bottom 40%,Top 20%,5874
5875,Bottom 10%,Bottom 40%,Top 20%,Top 40%,Top 10%,5875
5876,Bottom 10%,Top 20%,Top 20%,Top 50%,Top 10%,5876
5877,Bottom 30%,Bottom 40%,Top 20%,Bottom 40%,Top 10%,5877
5878,Bottom 10%,Top 20%,Top 20%,Bottom 20%,Top 20%,5878
5879,Top 5%,Bottom 40%,Top 40%,Bottom 40%,Top 40%,5879
5880,Bottom 40%,Bottom 40%,Top 40%,Bottom 30%,Top 30%,5880
5881,Top 30%,Bottom 40%,Top 20%,Bottom 30%,Top 20%,5881
5882,Top 40%,Bottom 40%,Top 20%,Bottom 30%,Top 10%,5882
5883,Bottom 30%,Top 20%,Top 40%,Bottom 30%,Top 40%,5883
5884,Bottom 10%,Bottom 40%,Top 5%,Top 30%,Top 5%,5884
5885,Bottom 30%,Top 20%,Top 5%,Bottom 40%,Top 5%,5885
5886,Bottom 30%,Bottom 40%,Top 20%,Bottom 30%,Top 10%,5886
5887,Top 20%,Top 20%,Top 5%,Top 30%,Top 5%,5887
5888,Top 20%,Top 20%,Top 40%,Bottom 40%,Top 40%,5888
5889,Top 50%,Top 20%,Top 20%,Top 50%,Top 20%,5889
5890,Bottom 5%,Bottom 40%,Top 5%,Bottom 30%,Top 5%,5890
5891,Top 5%,Bottom 40%,Top 20%,Bottom 20%,Top 20%,5891
5892,Bottom 20%,Bottom 40%,Bottom 20%,Bottom 10%,Bottom 10%,5892
5893,Bottom 20%,Top 20%,Top 40%,Bottom 20%,Top 50%,5893
5894,Bottom 20%,Bottom 40%,Top 5%,Bottom 30%,Top 10%,5894
5895,Bottom 5%,Bottom 5%,Top 40%,Bottom 20%,Top 30%,5895
5896,Bottom 40%,Bottom 40%,Top 5%,Bottom 40%,Top 5%,5896
5897,Bottom 40%,Bottom 40%,Top 20%,Bottom 20%,Top 10%,5897
5898,Bottom 50%,Bottom 40%,Top 40%,Bottom 10%,Top 40%,5898
5899,Top 40%,Bottom 40%,Top 40%,Bottom 10%,Top 40%,5899
5900,Bottom 30%,Top 20%,Top 10%,Bottom 30%,Top 5%,5900
5901,Bottom 40%,Bottom 40%,Top 40%,Bottom 30%,Top 50%,5901
5902,Bottom 30%,Bottom 5%,Top 5%,Top 40%,Top 10%,5902
5903,Top 30%,Top 20%,Top 40%,Bottom 30%,Top 40%,5903
5904,Top 10%,Top 20%,Top 20%,Bottom 40%,Top 20%,5904
5905,Bottom 20%,Top 10%,Top 5%,Top 40%,Top 10%,5905
5906,Bottom 5%,Top 20%,Top 20%,Bottom 40%,Top 10%,5906
5907,Bottom 30%,Bottom 5%,Top 40%,Bottom 10%,Top 50%,5907
5908,Top 40%,Bottom 40%,Top 5%,Bottom 40%,Top 5%,5908
5909,Bottom 20%,Top 20%,Bottom 40%,Bottom 10%,Bottom 50%,5909
5910,Bottom 20%,Bottom 40%,Top 20%,Bottom 10%,Top 20%,5910
5911,Top 10%,Bottom 40%,Top 10%,Top 50%,Top 10%,5911
5912,Bottom 10%,Bottom 40%,Bottom 40%,Bottom 5%,Bottom 30%,5912
5913,Top 20%,Bottom 5%,Bottom 20%,Bottom 5%,Bottom 20%,5913
5914,Bottom 20%,Bottom 40%,Bottom 40%,Bottom 5%,Bottom 40%,5914
5915,Bottom 10%,Top 20%,Bottom 40%,Bottom 20%,Bottom 40%,5915
5916,Bottom 40%,Bottom 40%,Top 5%,Bottom 40%,Top 5%,5916
5917,Bottom 10%,Bottom 40%,Top 20%,Bottom 30%,Top 30%,5917
5918,Bottom 30%,Bottom 40%,Bottom 40%,Bottom 5%,Bottom 30%,5918
5919,Top 20%,Bottom 40%,Top 20%,Bottom 20%,Top 10%,5919
5920,Bottom 20%,Top 20%,Top 20%,Bottom 30%,Top 10%,5920
5921,Bottom 50%,Bottom 40%,Top 40%,Bottom 20%,Bottom 50%,5921
5922,Top 20%,Bottom 40%,Bottom 40%,Bottom 5%,Bottom 30%,5922
5923,Top 40%,Bottom 5%,Top 40%,Bottom 10%,Top 40%,5923
5924,Bottom 50%,Top 10%,Top 20%,Bottom 10%,Top 30%,5924
5925,Bottom 5%,Bottom 5%,Top 40%,Bottom 10%,Top 40%,5925
5926,Top 10%,Top 20%,Bottom 20%,Bottom 10%,Bottom 10%,5926
5927,Top 10%,Bottom 40%,Top 20%,Bottom 40%,Top 20%,5927
5928,Top 30%,Top 20%,Top 20%,Top 40%,Top 10%,5928
5929,Bottom 10%,Top 20%,Top 20%,Bottom 40%,Top 10%,5929
5930,Top 30%,Bottom 40%,Top 40%,Bottom 30%,Top 40%,5930
5931,Top 20%,Top 20%,Top 20%,Bottom 40%,Top 10%,5931
5932,Bottom 30%,Bottom 40%,Top 40%,Bottom 10%,Top 40%,5932
5933,Bottom 30%,Bottom 40%,Top 5%,Top 50%,Top 5%,5933
5934,Bottom 20%,Bottom 40%,Bottom 20%,Bottom 5%,Bottom 20%,5934
5935,Top 40%,Bottom 40%,Bottom 40%,Bottom 5%,Bottom 30%,5935
5936,Top 30%,Bottom 40%,Bottom 20%,Bottom 5%,Bottom 20%,5936
5937,Top 10%,Top 20%,Top 40%,Bottom 30%,Top 40%,5937
5938,Top 50%,Bottom 40%,Top 40%,Bottom 30%,Top 40%,5938
5939,Bottom 10%,Bottom 40%,Top 5%,Top 20%,Top 5%,5939
5940,Top 30%,Bottom 40%,Top 40%,Bottom 10%,Top 40%,5940
5941,Top 30%,Bottom 5%,Bottom 10%,Bottom 10%,Bottom 20%,5941
5942,Bottom 40%,Top 20%,Top 40%,Top 50%,Top 30%,5942
5943,Top 40%,Bottom 5%,Top 5%,Top 40%,Top 5%,5943
5944,Bottom 50%,Bottom 40%,Top 20%,Top 30%,Top 20%,5944
5945,Bottom 20%,Bottom 40%,Top 20%,Bottom 30%,Top 20%,5945
5946,Top 40%,Top 5%,Bottom 40%,Bottom 10%,Bottom 30%,5946
5947,Top 50%,Bottom 40%,Top 20%,Bottom 50%,Top 10%,5947
5948,Top 40%,Bottom 40%,Top 20%,Bottom 40%,Top 10%,5948
5949,Bottom 20%,Top 20%,Top 20%,Top 40%,Top 10%,5949
5950,Top 10%,Top 20%,Bottom 40%,Bottom 5%,Bottom 40%,5950
5951,Bottom 20%,Bottom 30%,Top 10%,Bottom 10%,Top 10%,5951
5952,Bottom 40%,Bottom 5%,Bottom 40%,Bottom 10%,Bottom 50%,5952
5953,Bottom 5%,Bottom 40%,Top 40%,Bottom 10%,Top 40%,5953
5954,Top 40%,Bottom 40%,Top 20%,Bottom 30%,Top 10%,5954
5955,Top 20%,Bottom 40%,Bottom 20%,Bottom 5%,Bottom 10%,5955
5956,Bottom 20%,Bottom 40%,Top 5%,Top 50%,Top 10%,5956
5957,Bottom 50%,Bottom 40%,Top 10%,Top 30%,Top 5%,5957
5958,Top 30%,Top 20%,Top 40%,Bottom 10%,Top 40%,5958
5959,Top 20%,Bottom 40%,Bottom 40%,Bottom 30%,Bottom 40%,5959
5960,Top 20%,Top 5%,Top 20%,Top 50%,Top 10%,5960
5961,Top 30%,Top 10%,Top 40%,Bottom 30%,Top 50%,5961
5962,Top 40%,Bottom 40%,Bottom 40%,Bottom 5%,Bottom 30%,5962
5963,Bottom 40%,Bottom 40%,Top 40%,Bottom 20%,Top 40%,5963
5964,Bottom 10%,Bottom 40%,Top 20%,Bottom 30%,Top 20%,5964
5965,Bottom 5%,Top 20%,Top 5%,Bottom 30%,Top 5%,5965
5966,Bottom 5%,Top 20%,Top 40%,Bottom 10%,Top 50%,5966
5967,Bottom 40%,Top 20%,Top 5%,Bottom 50%,Top 5%,5967
5968,Top 20%,Bottom 40%,Top 40%,Bottom 40%,Top 30%,5968
5969,Bottom 5%,Top 20%,Top 20%,Bottom 40%,Top 20%,5969
5970,Top 50%,Bottom 40%,Top 5%,Top 30%,Top 5%,5970
5971,Top 30%,Bottom 40%,Top 10%,Top 40%,Top 10%,5971
5972,Top 40%,Bottom 40%,Top 5%,Bottom 50%,Top 10%,5972
5973,Bottom 50%,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 40%,5973
5974,Top 30%,Top 20%,Top 40%,Bottom 30%,Top 40%,5974
5975,Bottom 40%,Bottom 40%,Top 20%,Bottom 10%,Top 10%,5975
5976,Bottom 10%,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 50%,5976
5977,Bottom 40%,Bottom 40%,Top 40%,Bottom 10%,Top 30%,5977
5978,Bottom 30%,Top 20%,Top 40%,Bottom 5%,Top 50%,5978
5979,Top 20%,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 40%,5979
5980,Bottom 40%,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 50%,5980
5981,Top 30%,Top 20%,Top 5%,Top 20%,Top 5%,5981
5982,Bottom 10%,Top 20%,Top 40%,Bottom 5%,Top 50%,5982
5983,Top 50%,Top 20%,Top 40%,Bottom 10%,Top 30%,5983
5984,Bottom 10%,Bottom 40%,Bottom 40%,Bottom 30%,Bottom 40%,5984
5985,Top 20%,Top 20%,Top 5%,Bottom 40%,Top 5%,5985
5986,Bottom 20%,Bottom 5%,Top 20%,Top 50%,Top 10%,5986
5987,Top 50%,Bottom 5%,Top 40%,Bottom 10%,Top 40%,5987
5988,Bottom 30%,Top 20%,Top 20%,Bottom 40%,Top 30%,5988
5989,Bottom 20%,Bottom 40%,Top 20%,Top 30%,Top 10%,5989
5990,Top 50%,Top 20%,Top 10%,Bottom 50%,Top 10%,5990
5991,Top 30%,Top 20%,Top 20%,Bottom 40%,Top 20%,5991
5992,Top 30%,Top 20%,Top 20%,Bottom 30%,Top 10%,5992
5993,Bottom 5%,Bottom 40%,Top 40%,Bottom 10%,Top 50%,5993
5994,Bottom 5%,Bottom 40%,Bottom 40%,Bottom 5%,Bottom 40%,5994
5995,Top 20%,Bottom 40%,Top 20%,Bottom 30%,Top 30%,5995
5996,Top 30%,Bottom 40%,Top 40%,Bottom 20%,Top 40%,5996
5997,Top 20%,Bottom 5%,Top 40%,Bottom 5%,Top 40%,5997
5998,Top 50%,Bottom 40%,Bottom 40%,Bottom 5%,Bottom 50%,5998
5999,Top 30%,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 40%,5999
6000,Bottom 10%,Bottom 40%,Top 40%,Bottom 10%,Top 40%,6000
6001,Top 40%,Bottom 40%,Top 40%,Bottom 40%,Top 30%,6001
6002,Top 30%,Bottom 40%,Top 40%,Bottom 30%,Top 40%,6002
6003,Bottom 30%,Top 20%,Top 40%,Bottom 5%,Top 40%,6003
6004,Bottom 40%,Bottom 40%,Bottom 40%,Bottom 5%,Bottom 50%,6004
6005,Bottom 40%,Top 20%,Top 5%,Top 40%,Top 5%,6005
6006,Top 10%,Bottom 40%,Top 40%,Bottom 30%,Top 30%,6006
6007,Bottom 5%,Bottom 40%,Top 20%,Bottom 10%,Top 20%,6007
6008,Top 40%,Bottom 40%,Top 20%,Bottom 30%,Top 20%,6008
6009,Top 30%,Bottom 30%,Top 40%,Bottom 20%,Top 40%,6009
6010,Bottom 40%,Bottom 40%,Top 20%,Top 40%,Top 10%,6010
6011,Top 20%,Bottom 40%,Top 20%,Bottom 40%,Top 10%,6011
6012,Bottom 40%,Bottom 40%,Top 5%,Bottom 50%,Top 5%,6012
6013,Bottom 50%,Bottom 40%,Top 20%,Bottom 30%,Top 30%,6013
6014,Top 20%,Bottom 40%,Top 20%,Top 30%,Top 10%,6014
6015,Bottom 5%,Bottom 40%,Top 40%,Bottom 10%,Bottom 50%,6015
6016,Bottom 5%,Bottom 40%,Top 40%,Top 40%,Top 40%,6016
6017,Bottom 10%,Top 20%,Top 5%,Bottom 50%,Top 5%,6017
6018,Bottom 30%,Bottom 40%,Top 20%,Top 50%,Top 20%,6018
6019,Bottom 20%,Bottom 40%,Bottom 40%,Bottom 30%,Bottom 40%,6019
6020,Top 20%,Top 20%,Top 40%,Bottom 10%,Bottom 50%,6020
6021,Top 10%,Bottom 40%,Top 40%,Top 40%,Top 30%,6021
6022,Top 40%,Bottom 40%,Top 20%,Bottom 10%,Top 20%,6022
6023,Top 40%,Top 20%,Top 40%,Bottom 5%,Top 40%,6023
6024,Bottom 30%,Bottom 5%,Top 20%,Bottom 40%,Top 20%,6024
6025,Bottom 40%,Top 20%,Top 40%,Bottom 30%,Top 40%,6025
6026,Bottom 10%,Top 20%,Top 20%,Bottom 10%,Top 20%,6026
6027,Bottom 10%,Top 20%,Top 5%,Top 40%,Top 5%,6027
6028,Bottom 10%,Bottom 40%,Bottom 10%,Bottom 5%,Bottom 10%,6028
6029,Bottom 40%,Bottom 5%,Top 20%,Bottom 30%,Top 10%,6029
6030,Top 10%,Bottom 40%,Top 40%,Bottom 40%,Top 30%,6030
6031,Bottom 40%,Bottom 40%,Top 5%,Bottom 40%,Top 5%,6031
6032,Top 30%,Bottom 40%,Top 20%,Bottom 40%,Top 10%,6032
6033,Bottom 50%,Bottom 40%,Top 20%,Top 50%,Top 10%,6033
6034,Bottom 20%,Bottom 40%,Top 40%,Bottom 10%,Bottom 50%,6034
6035,Top 50%,Top 20%,Top 10%,Bottom 30%,Top 10%,6035
6036,Top 20%,Bottom 40%,Top 20%,Bottom 40%,Top 20%,6036
6037,Top 5%,Bottom 40%,Top 40%,Bottom 50%,Top 40%,6037
6038,Top 40%,Top 20%,Top 5%,Top 40%,Top 5%,6038
6039,Top 50%,Bottom 40%,Top 5%,Bottom 40%,Top 5%,6039
6040,Top 10%,Top 20%,Top 40%,Bottom 10%,Top 30%,6040
6041,Top 30%,Bottom 40%,Top 5%,Top 30%,Top 5%,6041
6042,Top 20%,Bottom 40%,Bottom 40%,Bottom 5%,Bottom 30%,6042
6043,Top 20%,Bottom 40%,Top 40%,Bottom 5%,Top 40%,6043
6044,Bottom 20%,Bottom 40%,Top 5%,Bottom 30%,Top 5%,6044
6045,Top 40%,Bottom 5%,Top 40%,Bottom 10%,Top 50%,6045
6046,Top 30%,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 50%,6046
6047,Top 40%,Bottom 5%,Bottom 40%,Bottom 10%,Bottom 30%,6047
6048,Top 40%,Top 20%,Top 40%,Bottom 30%,Top 40%,6048
6049,Bottom 10%,Top 20%,Top 5%,Bottom 20%,Top 10%,6049
6050,Bottom 50%,Bottom 40%,Top 30%,Bottom 10%,Top 40%,6050
6051,Top 5%,Bottom 40%,Bottom 40%,Bottom 5%,Bottom 50%,6051
6052,Bottom 40%,Bottom 40%,Top 20%,Bottom 50%,Top 10%,6052
6053,Bottom 50%,Bottom 5%,Bottom 40%,Bottom 10%,Bottom 40%,6053
6054,Bottom 5%,Bottom 40%,Bottom 10%,Bottom 5%,Bottom 20%,6054
6055,Top 40%,Top 10%,Bottom 40%,Bottom 20%,Bottom 40%,6055
6056,Bottom 10%,Bottom 40%,Top 20%,Bottom 20%,Top 20%,6056
6057,Top 30%,Bottom 40%,Top 20%,Bottom 30%,Top 20%,6057
6058,Top 50%,Bottom 40%,Top 10%,Bottom 40%,Top 5%,6058
6059,Bottom 20%,Bottom 40%,Top 20%,Bottom 30%,Top 20%,6059
6060,Top 20%,Bottom 40%,Bottom 40%,Bottom 5%,Bottom 30%,6060
6061,Top 30%,Top 20%,Top 5%,Top 20%,Top 5%,6061
6062,Bottom 10%,Top 20%,Top 20%,Bottom 40%,Top 10%,6062
6063,Bottom 30%,Bottom 40%,Bottom 20%,Bottom 10%,Bottom 10%,6063
6064,Top 40%,Bottom 40%,Top 20%,Top 40%,Top 20%,6064
6065,Bottom 20%,Bottom 5%,Top 5%,Bottom 30%,Top 5%,6065
6066,Bottom 40%,Bottom 40%,Top 5%,Top 10%,Top 5%,6066
6067,Bottom 10%,Bottom 5%,Top 5%,Bottom 40%,Top 5%,6067
6068,Top 20%,Top 20%,Top 20%,Bottom 40%,Top 20%,6068
6069,Top 40%,Bottom 40%,Top 20%,Bottom 40%,Top 10%,6069
6070,Bottom 20%,Bottom 40%,Top 40%,Bottom 20%,Top 30%,6070
6071,Top 30%,Top 20%,Top 20%,Bottom 40%,Top 20%,6071
6072,Bottom 10%,Top 20%,Top 20%,Bottom 50%,Top 10%,6072
6073,Bottom 20%,Bottom 40%,Top 10%,Top 40%,Top 10%,6073
6074,Bottom 50%,Bottom 40%,Top 5%,Bottom 40%,Top 5%,6074
6075,Bottom 50%,Bottom 5%,Top 20%,Bottom 20%,Top 30%,6075
6076,Bottom 40%,Bottom 40%,Top 10%,Bottom 50%,Top 10%,6076
6077,Bottom 40%,Top 20%,Top 5%,Top 30%,Top 5%,6077
6078,Top 30%,Top 20%,Top 5%,Bottom 30%,Top 5%,6078
6079,Top 30%,Top 20%,Top 40%,Bottom 10%,Top 30%,6079
6080,Bottom 40%,Top 20%,Bottom 40%,Bottom 5%,Bottom 50%,6080
6081,Bottom 10%,Bottom 40%,Top 10%,Bottom 50%,Top 5%,6081
6082,Bottom 20%,Top 20%,Top 20%,Bottom 30%,Top 20%,6082
6083,Top 40%,Bottom 40%,Bottom 30%,Bottom 5%,Bottom 40%,6083
6084,Bottom 30%,Bottom 40%,Top 40%,Bottom 40%,Top 30%,6084
6085,Bottom 40%,Top 20%,Top 20%,Bottom 20%,Top 10%,6085
6086,Top 50%,Bottom 40%,Top 20%,Bottom 10%,Top 10%,6086
6087,Top 40%,Bottom 40%,Top 40%,Bottom 10%,Top 40%,6087
6088,Top 50%,Bottom 40%,Top 40%,Bottom 20%,Top 50%,6088
6089,Bottom 30%,Bottom 40%,Top 10%,Top 50%,Top 5%,6089
6090,Top 40%,Bottom 40%,Top 20%,Bottom 40%,Top 20%,6090
6091,Bottom 20%,Bottom 5%,Top 40%,Bottom 5%,Top 40%,6091
6092,Bottom 30%,Bottom 40%,Top 20%,Bottom 30%,Top 20%,6092
6093,Top 30%,Top 20%,Bottom 40%,Bottom 10%,Bottom 40%,6093
6094,Bottom 20%,Bottom 40%,Top 20%,Bottom 20%,Top 20%,6094
6095,Bottom 50%,Bottom 5%,Top 20%,Bottom 30%,Top 20%,6095
6096,Top 40%,Bottom 40%,Top 40%,Bottom 5%,Top 40%,6096
6097,Bottom 30%,Top 20%,Top 40%,Bottom 10%,Top 40%,6097
6098,Bottom 40%,Bottom 40%,Top 20%,Bottom 40%,Top 10%,6098
6099,Bottom 40%,Bottom 40%,Bottom 40%,Bottom 40%,Bottom 40%,6099
6100,Top 50%,Top 20%,Top 5%,Bottom 40%,Top 10%,6100
6101,Top 10%,Bottom 40%,Top 20%,Bottom 50%,Top 10%,6101
6102,Top 10%,Bottom 40%,Top 40%,Bottom 20%,Top 50%,6102
6103,Top 50%,Bottom 40%,Bottom 40%,Bottom 5%,Bottom 30%,6103
6104,Top 30%,Bottom 40%,Top 5%,Top 30%,Top 5%,6104
6105,Bottom 30%,Bottom 30%,Top 20%,Bottom 20%,Top 10%,6105
6106,Bottom 10%,Top 20%,Top 20%,Top 30%,Top 10%,6106
6107,Top 30%,Bottom 40%,Bottom 30%,Bottom 10%,Bottom 40%,6107
6108,Bottom 40%,Bottom 5%,Bottom 40%,Bottom 10%,Bottom 30%,6108
6109,Top 10%,Bottom 40%,Top 40%,Bottom 20%,Top 40%,6109
6110,Bottom 30%,Top 20%,Bottom 40%,Bottom 10%,Bottom 30%,6110
6111,Bottom 50%,Bottom 40%,Bottom 40%,Bottom 5%,Bottom 40%,6111
6112,Top 20%,Top 10%,Bottom 40%,Bottom 10%,Bottom 40%,6112
6113,Top 40%,Bottom 40%,Top 40%,Bottom 5%,Top 50%,6113
6114,Bottom 40%,Bottom 40%,Top 5%,Top 40%,Top 5%,6114
6115,Bottom 5%,Top 20%,Bottom 40%,Bottom 20%,Bottom 50%,6115
6116,Bottom 20%,Top 10%,Top 40%,Bottom 30%,Top 40%,6116
6117,Top 30%,Top 20%,Top 40%,Bottom 5%,Top 40%,6117
6118,Top 30%,Top 20%,Top 40%,Bottom 10%,Top 40%,6118
6119,Bottom 50%,Bottom 40%,Top 40%,Bottom 30%,Top 40%,6119
6120,Bottom 50%,Top 20%,Top 5%,Bottom 30%,Top 10%,6120
6121,Bottom 50%,Bottom 40%,Bottom 5%,Bottom 5%,Bottom 5%,6121
6122,Bottom 5%,Bottom 40%,Bottom 40%,Bottom 10%,Bottom 50%,6122
6123,Top 20%,Top 20%,Top 40%,Bottom 10%,Top 50%,6123
6124,Top 50%,Top 20%,Top 20%,Top 40%,Top 10%,6124
6125,Top 50%,Top 20%,Top 5%,Top 50%,Top 5%,6125
6126,Top 10%,Bottom 40%,Top 5%,Bottom 50%,Top 5%,6126
6127,Bottom 5%,Bottom 40%,Top 20%,Bottom 50%,Top 10%,6127
6128,Bottom 30%,Bottom 40%,Top 40%,Bottom 30%,Top 40%,6128
6129,Bottom 30%,Bottom 40%,Top 40%,Bottom 20%,Top 40%,6129
6130,Bottom 40%,Top 20%,Top 20%,Bottom 50%,Top 10%,6130
6131,Top 10%,Top 20%,Top 40%,Bottom 10%,Top 40%,6131
6132,Bottom 30%,Bottom 40%,Top 40%,Bottom 10%,Top 40%,6132
6133,Top 20%,Top 20%,Top 40%,Bottom 30%,Top 30%,6133
6134,Bottom 20%,Bottom 40%,Top 40%,Bottom 30%,Top 40%,6134
6135,Top 30%,Top 20%,Top 40%,Bottom 10%,Top 50%,6135
6136,Top 10%,Top 20%,Top 20%,Bottom 10%,Top 10%,6136
6137,Bottom 10%,Top 20%,Top 5%,Bottom 30%,Top 5%,6137
6138,Top 30%,Bottom 40%,Top 40%,Bottom 10%,Top 30%,6138
6139,Bottom 30%,Bottom 40%,Top 20%,Bottom 40%,Top 10%,6139
6140,Bottom 5%,Bottom 40%,Bottom 5%,Bottom 5%,Bottom 5%,6140
6141,Top 40%,Bottom 40%,Top 40%,Bottom 10%,Top 40%,6141
6142,Top 20%,Bottom 40%,Top 40%,Bottom 20%,Top 40%,6142
6143,Top 20%,Bottom 40%,Top 20%,Bottom 30%,Top 10%,6143
6144,Top 10%,Bottom 40%,Top 40%,Bottom 20%,Top 50%,6144
6145,Bottom 30%,Bottom 40%,Top 20%,Bottom 30%,Top 20%,6145
6146,Top 20%,Bottom 40%,Top 40%,Bottom 20%,Top 40%,6146
6147,Bottom 10%,Bottom 40%,Top 20%,Bottom 20%,Top 20%,6147
6148,Bottom 20%,Bottom 40%,Top 40%,Bottom 10%,Top 30%,6148
6149,Top 40%,Bottom 40%,Top 40%,Bottom 5%,Top 40%,6149
6150,Top 10%,Bottom 40%,Bottom 20%,Bottom 20%,Bottom 20%,6150
6151,Bottom 20%,Bottom 40%,Top 40%,Bottom 10%,Top 50%,6151
6152,Bottom 10%,Bottom 40%,Top 20%,Bottom 30%,Top 10%,6152
6153,Top 40%,Bottom 40%,Top 20%,Top 30%,Top 10%,6153
6154,Top 10%,Bottom 40%,Top 5%,Bottom 20%,Top 5%,6154
6155,Top 30%,Top 20%,Top 5%,Top 40%,Top 10%,6155
6156,Top 10%,Bottom 40%,Top 40%,Bottom 5%,Bottom 50%,6156
6157,Bottom 20%,Top 20%,Bottom 40%,Bottom 5%,Bottom 50%,6157
6158,Bottom 40%,Top 20%,Top 40%,Bottom 10%,Top 40%,6158
6159,Bottom 5%,Top 20%,Top 10%,Bottom 40%,Top 10%,6159
6160,Bottom 30%,Bottom 40%,Top 5%,Bottom 50%,Top 5%,6160
6161,Top 5%,Top 20%,Bottom 20%,Bottom 5%,Bottom 20%,6161
6162,Top 50%,Top 20%,Bottom 40%,Bottom 5%,Bottom 40%,6162
6163,Bottom 40%,Bottom 40%,Top 20%,Bottom 40%,Top 20%,6163
6164,Top 5%,Top 20%,Bottom 40%,Bottom 5%,Bottom 50%,6164
6165,Bottom 20%,Bottom 5%,Top 5%,Top 30%,Top 5%,6165
6166,Bottom 10%,Bottom 40%,Top 40%,Bottom 20%,Top 40%,6166
6167,Bottom 10%,Top 20%,Bottom 40%,Bottom 10%,Bottom 50%,6167
6168,Bottom 50%,Bottom 40%,Top 5%,Bottom 40%,Top 5%,6168
6169,Bottom 30%,Bottom 40%,Top 20%,Top 40%,Top 30%,6169
6170,Top 30%,Top 20%,Top 20%,Bottom 20%,Top 10%,6170
6171,Bottom 30%,Bottom 40%,Top 40%,Bottom 20%,Bottom 50%,6171
6172,Bottom 40%,Bottom 30%,Top 20%,Bottom 30%,Top 20%,6172
6173,Top 40%,Bottom 40%,Top 40%,Bottom 30%,Top 40%,6173
6174,Top 40%,Bottom 40%,Top 10%,Bottom 40%,Top 10%,6174
6175,Bottom 5%,Bottom 30%,Top 5%,Top 50%,Top 10%,6175
6176,Top 5%,Bottom 40%,Top 50%,Bottom 30%,Top 40%,6176
6177,Bottom 30%,Bottom 40%,Top 20%,Bottom 40%,Top 20%,6177
6178,Bottom 10%,Bottom 40%,Top 20%,Bottom 30%,Top 10%,6178
6179,Bottom 20%,Bottom 40%,Top 20%,Bottom 10%,Top 20%,6179
6180,Top 30%,Top 20%,Top 40%,Bottom 40%,Top 40%,6180
6181,Bottom 10%,Bottom 40%,Top 40%,Bottom 30%,Top 30%,6181
6182,Bottom 10%,Bottom 40%,Top 40%,Bottom 10%,Top 30%,6182
6183,Bottom 30%,Bottom 40%,Top 40%,Bottom 40%,Top 40%,6183
6184,Bottom 20%,Bottom 40%,Top 40%,Bottom 20%,Top 40%,6184
6185,Bottom 20%,Bottom 40%,Bottom 40%,Bottom 20%,Bottom 40%,6185
6186,Top 30%,Bottom 40%,Top 20%,Bottom 30%,Top 10%,6186
6187,Top 50%,Bottom 40%,Top 30%,Bottom 10%,Top 40%,6187
